#K-Path(1/A) Energy-Level(eV)
# NKPTS & NBANDS: 465 148
# Band-Index:    1
   1.38545    -26.287007
   1.38143    -26.287007
   1.37741    -26.287006
   1.37339    -26.287005
   1.36937    -26.287003
   1.36535    -26.287002
   1.36133    -26.287000
   1.35731    -26.286996
   1.35329    -26.286993
   1.34927    -26.286989
   1.34525    -26.286985
   1.34123    -26.286980
   1.33721    -26.286974
   1.33319    -26.286969
   1.32917    -26.286962
   1.32515    -26.286954
   1.32113    -26.286946
   1.31711    -26.286939
   1.31309    -26.286931
   1.30907    -26.286923
   1.30505    -26.286913
   1.30103    -26.286904
   1.29701    -26.286894
   1.29300    -26.286883
   1.28898    -26.286872
   1.28496    -26.286861
   1.28094    -26.286850
   1.27692    -26.286837
   1.27290    -26.286825
   1.26888    -26.286812
   1.26486    -26.286798
   1.26084    -26.286785
   1.25682    -26.286769
   1.25280    -26.286755
   1.24878    -26.286739
   1.24476    -26.286723
   1.24074    -26.286708
   1.23672    -26.286695
   1.23270    -26.286678
   1.22868    -26.286660
   1.22466    -26.286645
   1.22064    -26.286626
   1.21662    -26.286608
   1.21260    -26.286589
   1.20858    -26.286570
   1.20456    -26.286550
   1.20054    -26.286530
   1.19652    -26.286509
   1.19250    -26.286488
   1.18848    -26.286467
   1.18446    -26.286444
   1.18044    -26.286421
   1.17642    -26.286399
   1.17240    -26.286376
   1.16838    -26.286353
   1.16436    -26.286329
   1.16034    -26.286305
   1.15632    -26.286280
   1.15230    -26.286255
   1.14828    -26.286229
   1.14426    -26.286203
   1.14024    -26.286177
   1.13622    -26.286151
   1.13220    -26.286124
   1.12818    -26.286096
   1.12416    -26.286068
   1.12014    -26.286040
   1.11612    -26.286012
   1.11210    -26.285983
   1.10808    -26.285953
   1.10406    -26.285924
   1.10004    -26.285894
   1.09602    -26.285863
   1.09200    -26.285833
   1.08798    -26.285802
   1.08396    -26.285771
   1.07994    -26.285744
   1.07592    -26.285712
   1.07190    -26.285681
   1.06788    -26.285649
   1.06386    -26.285616
   1.05984    -26.285584
   1.05582    -26.285551
   1.05180    -26.285517
   1.04778    -26.285484
   1.04376    -26.285451
   1.03974    -26.285417
   1.03572    -26.285384
   1.03170    -26.285351
   1.02768    -26.285319
   1.02366    -26.285287
   1.01964    -26.285255
   1.01562    -26.285224
   1.01160    -26.285195
   1.00758    -26.285167
   1.00356    -26.285143
   0.99954    -26.285123
   0.99552    -26.285109
   0.99150    -26.285104
   0.98748    -26.285111
   0.98346    -26.285129
   0.97944    -26.285159
   0.97542    -26.285197
   0.97140    -26.285242
   0.96738    -26.285291
   0.96336    -26.285344
   0.95934    -26.285398
   0.95532    -26.285453
   0.95130    -26.285510
   0.94728    -26.285566
   0.94326    -26.285624
   0.93924    -26.285681
   0.93522    -26.285739
   0.93120    -26.285796
   0.92718    -26.285854
   0.92316    -26.285911
   0.91914    -26.285970
   0.91512    -26.286028
   0.91110    -26.286085
   0.90708    -26.286143
   0.90306    -26.286199
   0.89905    -26.286254
   0.89503    -26.286312
   0.89101    -26.286367
   0.88699    -26.286421
   0.88297    -26.286476
   0.87895    -26.286532
   0.87493    -26.286590
   0.87091    -26.286643
   0.86689    -26.286698
   0.86287    -26.286751
   0.85885    -26.286803
   0.85483    -26.286856
   0.85081    -26.286907
   0.84679    -26.286959
   0.84277    -26.287010
   0.83875    -26.287061
   0.83473    -26.287111
   0.83071    -26.287160
   0.82669    -26.287209
   0.82267    -26.287258
   0.81865    -26.287307
   0.81463    -26.287355
   0.81061    -26.287402
   0.80659    -26.287449
   0.80257    -26.287499
   0.79855    -26.287544
   0.79453    -26.287590
   0.79051    -26.287636
   0.78649    -26.287680
   0.78247    -26.287721
   0.77845    -26.287765
   0.77443    -26.287809
   0.77041    -26.287853
   0.76639    -26.287896
   0.76237    -26.287938
   0.75835    -26.287979
   0.75433    -26.288017
   0.75031    -26.288061
   0.74629    -26.288101
   0.74227    -26.288142
   0.73825    -26.288180
   0.73423    -26.288219
   0.73021    -26.288257
   0.72619    -26.288294
   0.72217    -26.288331
   0.71815    -26.288368
   0.71413    -26.288403
   0.71011    -26.288439
   0.70609    -26.288473
   0.70207    -26.288507
   0.69805    -26.288541
   0.69403    -26.288574
   0.69001    -26.288606
   0.68599    -26.288638
   0.68197    -26.288669
   0.67795    -26.288700
   0.67393    -26.288731
   0.66991    -26.288759
   0.66589    -26.288789
   0.66187    -26.288818
   0.65785    -26.288846
   0.65383    -26.288873
   0.64981    -26.288900
   0.64579    -26.288927
   0.64177    -26.288952
   0.63775    -26.288978
   0.63373    -26.289002
   0.62971    -26.289023
   0.62569    -26.289048
   0.62167    -26.289071
   0.61765    -26.289093
   0.61363    -26.289115
   0.60961    -26.289136
   0.60559    -26.289156
   0.60157    -26.289176
