# Energy    MatrixElement
-1.8913870194e-01 4.8008561307e-29
-1.8738324541e-01 1.0585515200e-03
-1.8696654038e-01 5.1601479595e-28
-1.8665915403e-01 1.2854955470e-05
-1.8547095393e-01 3.9561290179e-06
-1.8493643091e-01 9.7971811790e-07
-1.8413890478e-01 1.9241499928e-05
-1.8270429524e-01 1.4750983333e-29
-1.8103405271e-01 2.5353779061e-07
-1.8062841309e-01 1.9680652406e-29
-1.8051774449e-01 1.4343479483e-07
-1.7968450148e-01 4.4375666891e-29
-1.7754598801e-01 1.5432605683e-06
-1.7753043551e-01 8.4097757807e-28
-1.7610670869e-01 5.4678111006e-29
-1.7504737598e-01 1.0871987016e-06
-1.7460956285e-01 2.0594680614e-06
-1.7366233117e-01 7.1506534373e-29
-1.7337450941e-01 6.9144836413e-29
-1.7319194233e-01 1.8733679431e-05
-1.7274013018e-01 1.0895060053e-28
-1.7206419004e-01 1.1854878893e-04
-1.7052496584e-01 7.0836112354e-29
-1.6834316623e-01 7.2640155164e-06
-1.6737317689e-01 9.0652066453e-30
-1.6671203273e-01 1.2013826823e-28
-1.6598724906e-01 1.5215042412e-29
-1.6566166289e-01 1.8807319529e-29
-1.6520662615e-01 5.9419276951e-05
-1.6503680370e-01 1.3883790263e-28
-1.6332444849e-01 7.2323320566e-06
-1.6194021106e-01 3.7545355068e-03
-1.6175494551e-01 6.0951056837e-27
-1.5990131531e-01 1.8499209887e-04
-1.5961897460e-01 2.5583805725e-06
-1.5901036026e-01 8.9405013209e-29
-1.5887436469e-01 4.6525538740e-29
-1.5567883816e-01 3.2617252048e-28
-1.5511044187e-01 1.3811162974e-04
-1.5495583515e-01 1.3516218736e-05
-1.5395484398e-01 1.3042921226e-28
-1.5384183850e-01 7.5791638384e-07
-1.5174813392e-01 1.1939608714e-04
-1.4978265324e-01 7.4948878859e-28
-1.4964803342e-01 1.1494289880e-05
-1.4848265571e-01 1.2267781491e-27
-1.4801411302e-01 8.7417253091e-04
-1.4779726816e-01 1.0438482224e-27
-1.4727500199e-01 5.3204289321e-06
-1.4678358478e-01 1.2675304864e-03
-1.4503657866e-01 2.1649309690e-28
-1.4469016146e-01 6.0397007600e-28
-1.4403537564e-01 3.4457013599e-06
-1.4125804149e-01 6.1849241957e-26
-1.4039923077e-01 4.7905064755e-01
-1.3836745327e-01 8.0828529825e-03
-1.3755761973e-01 2.3866037443e-03
-1.3735222833e-01 5.6883296095e-27
-1.3609552310e-01 8.9915033912e-27
-1.3579458696e-01 2.8116422895e-02
-1.3543504933e-01 6.3196586199e-02
-1.3432416490e-01 2.0026610539e-28
-1.3389767023e-01 5.5270290235e-28
-1.3246028042e-01 7.8892881864e-28
-1.3153954996e-01 9.6321398408e-04
-1.3040466704e-01 1.5111748074e-28
-1.3001685201e-01 1.6578221178e-28
-1.2903793332e-01 4.1076512349e-29
-1.2757923238e-01 8.5734646598e-05
-1.2660546574e-01 1.5557763151e-27
-1.2623853287e-01 4.3890467853e-04
-1.2375121998e-01 5.2117583949e-05
-1.2116960311e-01 5.3922652270e-05
-1.2049423242e-01 7.5495260224e-29
-1.1922697118e-01 3.6392370131e-27
-1.1915996268e-01 7.6085196979e-05
-1.1840340759e-01 1.8631084630e-29
-1.1708205436e-01 3.9652243123e-06
-1.1623657728e-01 9.4390336762e-05
-1.1508891551e-01 5.7760228698e-27
-1.1497820777e-01 8.2387569637e-05
-1.1409580563e-01 6.2656700084e-03
-1.1213359843e-01 6.6392124760e-05
-1.1101617149e-01 1.3764512992e-29
-1.0934311010e-01 1.4682284885e-29
-1.0704346304e-01 4.2584135721e-30
-1.0568006967e-01 7.6739230309e-30
-1.0417430588e-01 1.0406515491e-04
-1.0340227768e-01 3.7873007091e-29
-1.0200611407e-01 7.7088154905e-05
-1.0163394732e-01 9.5925581255e-06
-1.0117674047e-01 1.2012386345e-29
-9.9585210702e-02 4.7817213241e-04
-9.8888525033e-02 1.0744641602e-28
-9.7139460475e-02 1.4944697650e-30
-9.5763369050e-02 3.8336199786e-28
-9.5482364018e-02 5.5057331829e-05
-9.3888607342e-02 8.1674408415e-05
-9.1067184609e-02 7.7604491751e-08
-9.0825394974e-02 9.0692725037e-05
-8.8372570302e-02 2.1487748748e-29
-8.6143458763e-02 3.1246757609e-28
-8.5832503703e-02 7.1896205590e-04
-8.5825821747e-02 4.6438504227e-24
-8.4656598682e-02 4.4214350534e-27
-8.4355362791e-02 2.2085431265e-02
-8.1233095526e-02 4.2434900079e-29
-8.0834509254e-02 7.3378315303e-05
-7.9911862389e-02 1.3973868295e-05
-7.9523425367e-02 1.6164676686e-29
-7.5167395170e-02 3.1006178368e-30
-7.2856254571e-02 3.6494849818e-05
-7.1711543470e-02 2.5089041257e-04
-7.0993744547e-02 2.7733661392e-04
-7.0531572962e-02 1.2794161657e-29
-6.9787893975e-02 5.6178790057e-27
-6.9732113911e-02 3.3341176689e-04
-6.8208784029e-02 5.8839760040e-05
-6.6066047194e-02 1.3891590746e-30
-6.4659407519e-02 2.2184644263e-30
-5.9635408366e-02 2.5136054560e-03
-5.9273148075e-02 5.2732219110e-28
-5.8246692948e-02 1.5474651214e-29
-5.6271167320e-02 7.2097581800e-29
-5.4907307844e-02 8.0181660972e-02
-5.4193419640e-02 6.7350635595e-02
-5.4044738575e-02 2.3460868722e-26
-5.2883409132e-02 1.3017474446e-04
-5.0585157328e-02 2.5526057213e-04
-4.7995232082e-02 6.2529948763e-04
-4.4667384914e-02 1.0212617945e-29
-4.1303656581e-02 1.0291674143e-29
-4.0634031053e-02 3.1441047416e-04
-3.9075716793e-02 7.3772014642e-30
-3.8276345592e-02 7.9122504822e-30
-3.7420548261e-02 3.8260667589e-26
-3.7397645223e-02 4.3915519861e-04
-3.1851590242e-02 2.0173163371e-03
-3.1270425319e-02 6.0556467967e-04
-2.6455846562e-02 9.5781383462e-30
-2.3028421273e-02 5.0672566256e-28
-2.2875276767e-02 3.4587624427e-02
-2.0853846095e-02 8.0974672398e-28
-2.0017314301e-02 4.9713327476e+00
-1.6399788552e-02 7.0337741694e-03
-1.1429449579e-02 1.2749563832e-28
-8.0488240778e-03 2.7845029992e-02
3.0239233229e-01 2.7758680021e-33
3.0364544755e-01 2.0707884258e-33
3.0573262592e-01 6.3264368604e-33
3.0865184820e-01 3.1090704534e-33
3.1240029023e-01 2.3520791524e-32
3.1431196460e-01 5.8994303642e-33
3.1556507986e-01 3.1494750781e-33
3.1697432564e-01 1.1879136750e-32
3.1765225823e-01 1.1563400047e-32
3.2057148051e-01 3.3567534728e-33
3.2236952933e-01 6.1091529874e-33
3.2431992255e-01 1.0228957545e-32
3.2858068180e-01 1.9187049336e-33
3.2889395795e-01 5.1303839103e-33
3.3416520530e-01 2.1968935485e-32
3.3428916164e-01 1.3734540909e-32
3.3541832055e-01 2.1812589178e-32
3.3560177416e-01 6.9234734462e-33
3.3750549893e-01 2.1085475240e-32
3.4042472121e-01 2.4278381849e-32
3.4050031411e-01 1.0503895036e-31
3.4342601396e-01 6.7521281218e-32
3.4417316324e-01 1.0140848720e-31
3.4752140648e-01 9.0236835726e-32
3.4874719864e-01 5.8269905772e-33
3.5204583175e-01 7.9689015961e-33
3.5414240234e-01 3.2919412820e-33
3.5534564627e-01 1.2240101239e-32
3.6035355481e-01 2.3546657485e-32
3.6145288840e-01 2.8446911026e-32
3.6193284764e-01 2.7966650182e-32
3.6318596290e-01 6.0403480807e-32
3.6396546406e-01 2.4587178673e-32
3.6527314127e-01 1.0687532092e-31
3.6737464717e-01 1.6072922070e-32
3.6819236355e-01 1.7115981401e-32
3.7163808322e-01 7.6006870302e-33
3.7194080558e-01 3.6325338956e-32
3.7337252072e-01 1.3571300815e-32
3.7519888697e-01 1.4534530294e-32
3.7651484099e-01 3.6492154816e-32
3.8191004468e-01 1.5491132530e-32
3.8259156266e-01 7.6375411633e-32
3.8355771553e-01 2.6066417984e-32
3.8381870475e-01 8.8060558947e-32
3.8812119715e-01 6.2575970412e-33
3.9322576141e-01 2.5925268482e-32
3.9430272996e-01 6.1648619719e-32
3.9451119498e-01 8.8306760143e-32
3.9514228952e-01 1.7817371310e-31
3.9758802824e-01 1.1606165422e-31
3.9884114349e-01 2.2445092346e-32
4.0092832187e-01 2.4406077631e-32
4.0296652931e-01 3.7341528860e-32
4.0341095622e-01 1.7237408440e-31
4.0384754415e-01 8.1181850390e-32
4.0622236227e-01 3.4111823437e-31
4.0676025531e-01 1.3669111579e-31
4.0759598618e-01 6.7067149251e-32
4.1158634710e-01 1.2485470009e-32
4.1217002159e-01 8.4933981210e-32
4.1436443567e-01 3.0792739999e-31
4.1756522528e-01 6.2829459283e-32
4.1867988762e-01 2.1487799541e-32
4.1995208686e-01 3.6175781357e-31
4.2099340376e-01 1.1941871063e-31
4.2377637775e-01 1.1420056254e-31
4.2607560297e-01 1.5766763913e-32
4.3079747011e-01 7.2793895984e-32
4.3117859857e-01 8.3049666604e-31
4.3187171917e-01 2.9770941719e-31
4.3386546236e-01 1.6631757304e-31
4.3853312831e-01 5.2534293747e-32
4.3862170991e-01 4.1084677750e-31
4.4109625300e-01 3.5574073720e-31
4.4213207801e-01 3.2212880862e-31
4.4234936826e-01 3.4653663747e-31
4.4443654663e-01 4.6665716390e-31
4.4578509468e-01 2.7969850224e-31
4.4724152770e-01 7.3903786144e-31
4.4735576891e-01 6.7263086334e-31
4.4848692153e-01 2.6644477660e-31
4.5110421094e-01 4.7565064946e-31
4.5172495986e-01 2.3746541479e-31
4.5384324531e-01 2.7554858732e-31
4.5567824635e-01 6.3955260173e-31
4.5664858435e-01 3.4770747308e-31
4.6040655385e-01 3.8653724879e-31
4.6107345004e-01 8.6768173058e-31
4.6380231905e-01 3.2463371945e-31
4.6563833537e-01 9.5497821097e-31
4.6630077066e-01 1.1617473330e-30
4.6683377917e-01 1.5272063922e-31
4.6728460251e-01 9.5995927754e-31
4.7430569487e-01 5.1272042023e-31
4.7572195136e-01 3.6454973344e-31
4.7778725861e-01 9.5066945426e-31
4.7949260221e-01 1.8688706790e-30
4.7979683825e-01 4.2849536734e-31
4.8025979454e-01 1.1708421325e-30
4.8212993467e-01 1.5426513207e-30
4.8949842591e-01 3.6038257147e-31
4.9074975246e-01 7.2508170920e-31
4.9171647057e-01 2.1365250087e-30
4.9241543053e-01 1.2375506641e-30
4.9340597772e-01 2.8138764067e-30
4.9366854579e-01 1.2727347770e-30
4.9557519206e-01 6.3281250423e-31
4.9575572416e-01 1.7680208208e-30
4.9645500548e-01 3.0630273174e-30
4.9867494645e-01 2.4681052792e-30
5.0015680912e-01 6.1946722173e-30
5.0195595126e-01 3.0024885693e-30
5.0242338848e-01 1.0892995798e-30
5.0699742388e-01 1.6520743931e-30
5.0802743689e-01 5.0136804283e-30
5.0837463780e-01 1.8087022393e-30
5.1034200393e-01 2.9868805240e-30
5.1156971126e-01 9.9305474360e-30
5.1239262757e-01 1.5901653247e-30
5.1376070504e-01 1.9873763102e-30
5.1514778281e-01 1.8793791066e-30
5.1860378005e-01 5.6043917184e-31
5.2129548337e-01 1.2311720657e-30
5.2334283440e-01 3.7752534067e-30
5.2562487241e-01 1.6518227660e-33
5.2568033735e-01 7.3687991364e-33
5.2822787849e-01 3.7382400355e-33
5.2906115831e-01 7.4155550145e-33
5.3169719476e-01 1.4867565472e-32
5.3300665067e-01 8.4228078113e-33
5.3344911220e-01 7.5689737320e-33
5.3933735361e-01 3.7418828755e-33
5.4206892999e-01 7.8914477386e-33
5.4361682708e-01 4.0640249187e-32
5.4368261748e-01 2.5259154206e-33
5.4546417602e-01 5.0845518607e-33
5.4553357804e-01 9.0463233007e-33
5.5024712227e-01 2.3028803281e-32
5.5147598665e-01 1.5623587602e-32
5.5149591284e-01 2.5065508182e-32
5.5274902810e-01 9.1552672190e-32
5.5483620647e-01 4.1425728915e-32
5.5599552084e-01 4.6955972249e-32
5.5775542876e-01 3.3854902137e-32
5.5865600757e-01 1.2053082392e-32
5.5899801500e-01 1.6700541317e-32
5.6150387079e-01 1.3474398464e-32
5.6166118146e-01 1.4278696885e-32
5.6216675459e-01 3.3388528881e-33
5.6347006777e-01 3.8668395199e-32
5.6607790619e-01 6.2484850855e-33
5.6939254171e-01 4.8032874374e-33
5.7147310988e-01 5.5911569220e-33
5.7256938307e-01 5.8271794569e-33
5.7261466091e-01 3.8401094543e-33
5.7330122039e-01 4.8505136809e-33
5.7499253420e-01 2.2623194237e-32
5.7768426236e-01 1.3737351535e-32
5.8131217402e-01 5.6392845085e-32
5.8201999528e-01 4.7117181607e-33
5.8432582820e-01 5.8100075969e-32
5.8470535472e-01 1.8547182070e-31
5.8719084224e-01 1.4519592520e-32
5.8911493111e-01 1.3383903079e-32
5.9123771012e-01 9.2002051493e-32
5.9165070143e-01 5.5299394596e-31
5.9252959452e-01 1.7989057924e-32
5.9678335355e-01 3.6376639015e-31
6.0103456343e-01 7.9311577381e-33
6.0114941230e-01 5.0114351898e-33
6.0116541472e-01 4.4253430425e-31
6.0250623976e-01 8.9963355341e-33
6.0895640098e-01 9.4696324030e-33
6.0939521034e-01 1.1110792832e-32
6.0978763763e-01 1.0307752105e-32
6.0997518510e-01 1.4656723526e-32
6.1055646896e-01 4.0912476544e-33
6.1828054338e-01 1.3202729108e-32
6.1850075897e-01 1.0609456040e-32
6.1953365864e-01 8.1770542184e-33
6.2074166377e-01 5.3991245406e-33
6.2088780412e-01 5.3909875054e-33
6.2131484266e-01 1.0700692928e-32
6.2162083701e-01 4.2948334476e-33
6.2388856061e-01 3.2183184228e-33
6.2454005930e-01 4.9710984775e-33
6.2689289071e-01 9.4401899466e-33
6.2828850133e-01 4.5645321224e-33
6.2893305706e-01 1.4565673941e-32
6.3021375954e-01 6.4672527818e-33
6.3169514322e-01 2.8159611226e-32
6.3286253673e-01 4.9604348085e-32
6.3515892620e-01 1.3182386503e-31
6.3825774042e-01 9.9771526430e-33
6.3851001978e-01 6.7996820829e-33
6.4116808335e-01 1.1258685529e-31
6.4213339186e-01 5.3257072681e-33
6.4340631051e-01 5.5656308944e-31
6.4446889290e-01 2.8949069221e-31
6.4544281822e-01 1.9457619578e-31
6.4862763515e-01 1.0654026647e+00
6.4865544646e-01 1.0468690084e-27
6.5148998526e-01 5.8911211849e-31
6.5155043811e-01 7.9446995310e-31
6.5246462575e-01 3.7282283977e-31
6.5382541729e-01 2.4008100316e-31
6.5586383586e-01 4.1020173358e-32
6.5931422505e-01 3.9095335941e-32
6.6198663255e-01 5.9227980550e-32
6.6347007043e-01 1.0982877395e-31
6.6458823766e-01 9.5842083623e-32
6.6793404284e-01 8.5013160188e-33
6.6893572570e-01 3.1702697671e-33
6.6905566741e-01 2.1454811165e-33
6.6981993650e-01 3.2997559573e-33
6.7040111548e-01 1.7216947412e-33
6.7085329491e-01 9.1791877366e-30
6.7338460419e-01 2.1870306453e-33
6.7430480916e-01 3.2328893335e-28
6.7734109950e-01 1.6738216120e-32
6.8296904292e-01 8.2513237225e-33
6.8332331112e-01 1.2858567635e-32
6.8431062706e-01 8.9910172694e-33
6.8530423650e-01 2.8967554391e-32
6.8647810373e-01 8.5274239696e-33
6.8752629431e-01 1.8595815616e-32
6.8895104299e-01 7.8330795112e-33
6.8975427490e-01 2.8197267173e-32
6.9270471234e-01 1.5695420420e-31
6.9395782759e-01 2.3237449930e-31
6.9536282955e-01 9.9581556612e-05
6.9569513463e-01 8.9503160906e-31
6.9604500597e-01 7.4671942313e-31
6.9759050209e-01 7.6462896619e-32
6.9847977376e-01 1.2415590027e-31
6.9896422825e-01 5.4528148519e-32
7.0271267028e-01 2.8406250883e-31
7.0378380328e-01 6.4465441241e-32
7.0459090629e-01 1.8858527895e-31
7.0515747720e-01 3.4005000460e-30
7.0563790886e-01 3.2500347150e-04
7.0728670568e-01 1.3602586520e-30
7.0761476694e-01 9.8900925430e-31
7.0809646242e-01 7.7527708517e-31
7.1019094105e-01 3.6461242762e-30
7.1109095347e-01 7.4421394244e-30
7.1268190938e-01 6.2906234589e-30
7.1290589960e-01 3.1130476453e-29
7.1484761608e-01 4.8900627082e-03
7.1846044544e-01 3.3529000360e-31
7.1889306185e-01 4.4086977313e-31
7.2172029301e-01 9.5738284421e-32
7.2264846640e-01 9.6336968062e-31
7.2540945549e-01 7.1999150902e-32
7.2591415421e-01 8.7840082408e-32
7.2746800764e-01 1.9068134230e-31
7.2781885182e-01 1.8488338141e-32
7.2850633832e-01 7.2418974595e-31
7.2890041881e-01 1.0911518788e-31
7.3038007775e-01 4.2167208428e-32
7.3292511954e-01 2.0368937667e-32
7.3373839401e-01 5.6382208855e-32
7.3427230604e-01 5.8967400561e-31
7.3584029795e-01 8.9933164001e-32
7.4027022052e-01 2.7896671993e-32
7.4165851264e-01 1.0889578311e-31
7.4235821179e-01 3.7210158609e-32
