# Energy    MatrixElement
-2.1831611578e-01 2.8092225444e-05
-2.1830848238e-01 5.0306765486e-27
-2.1777372398e-01 8.3192182428e-08
-2.1594137266e-01 1.4530863043e-29
-2.1557871870e-01 4.3704640610e-07
-2.1443176927e-01 4.4649774804e-08
-2.1376751956e-01 2.3485882525e-30
-2.1311341550e-01 1.5066284273e-07
-2.1311243133e-01 9.8858544200e-28
-2.1179658678e-01 1.4715276179e-06
-2.1139858390e-01 6.4489057329e-05
-2.1077136388e-01 2.8847410137e-05
-2.0984828521e-01 4.1450956210e-05
-2.0949249960e-01 1.8404362749e-29
-2.0858773880e-01 1.1056628623e-04
-2.0782493678e-01 1.4317067024e-08
-2.0775927307e-01 9.0111758840e-30
-2.0585705518e-01 1.3946783783e-29
-2.0545557432e-01 2.0741529780e-29
-2.0486477314e-01 6.6593243410e-30
-2.0464291493e-01 1.9297095578e-29
-2.0432202913e-01 1.0343870096e-29
-2.0300452704e-01 2.7307009047e-04
-2.0210956453e-01 1.3699755440e-02
-2.0120567033e-01 1.4432681665e-05
-2.0102463928e-01 2.1443239005e-29
-2.0076532792e-01 4.4263918472e-05
-1.9877181918e-01 1.0346428858e-29
-1.9864159316e-01 9.0363058121e-30
-1.9764974511e-01 2.3915394914e-29
-1.9563742721e-01 7.0328640705e-30
-1.9528329572e-01 9.2886457977e-05
-1.9423214875e-01 1.2687954961e-29
-1.9299441705e-01 8.3560525051e-06
-1.9294959013e-01 6.4386506911e-29
-1.9245250535e-01 9.2438565777e-07
-1.9084704477e-01 1.0140558109e-28
-1.9051255615e-01 5.5422247874e-05
-1.8959086557e-01 2.2836970249e-05
-1.8913870194e-01 3.2549674883e-29
-1.8738324541e-01 3.3724373518e-04
-1.8696654038e-01 1.9276009830e-28
-1.8665915403e-01 2.1579895677e-05
-1.8547095393e-01 3.2103378588e-06
-1.8493643091e-01 1.3973206456e-06
-1.8413890478e-01 1.5580096659e-05
-1.8270429524e-01 1.4202473603e-29
